entity_id	name	type
E03851	Francisco Boix	human
E03852	Eric Massa	human
E03853	Violeta Parra	human
E03854	Kimora Lee Simmons	human
E03855	Boris Galerkin	human
E03856	Nikki Blonsky	human
E03857	Jorge Edwards	human
E03858	Charles Bassett	human
E03859	Joseph Unger	human
E03860	Michelle Hunziker	human
E03861	Konrad Lorenz	human
E03862	Julian Cole	human
E03863	television actor	profession
E03864	The Green Mile	film
E03865	Michael Spicer, Baron Spicer	human
E03866	Chen Xiaoxu	human
E03867	Ivan Aksakov	human
E03868	fashion designer	profession
E03869	Penélope Cruz	human
E03870	Josiane Balasko	human
E03871	Kate Micucci	human
E03872	Konrad Henlein	human
E03873	Sinclair Lewis	human
E03874	Kay Boyle	human
E03875	The Jackson 5	musical_group
E03876	Carla Gugino	human
E03877	Vasile Vasilache	human
E03878	Kim Basinger	human
E03879	Stones in Exile	rockumentary
E03880	Rick Davies	human
E03881	Michelle Yeoh	human
E03882	Conrad Veidt	human
E03883	Bernard Lee	human
E03884	Ciarán Hinds	human
E03885	Julie Payette	human
E03886	alternative rock	music_genre
E03887	Ilija Trojanow	human
E03888	Louis-Élisabeth de La Vergne de Tressan	human
E03889	Dorothee Sölle	human
E03890	North and South	miniseries
E03891	Little Rock	city_of_the_united_states
E03892	Elon Musk	human
E03893	Kingdom of Poland	sovereign_state
E03894	Chuck D	human
E03895	Larry Hagman	human
E03896	Ivan Sutherland	human
E03897	Roddy Piper	human
E03898	Günter Pritschow	human
E03899	Hélène Grimaud	human
E03900	Ada Lovelace	human
E03901	Frances Marion	human
E03902	Olga Chekhova	human
E03903	Aldo Moro	human
E03904	Aleksei Gastev	human
E03905	Margaret Mitchell	human
E03906	Theodor Mundt	human
E03907	Carl Anderson	human
E03908	Barbi Benton	human
E03909	Asha Bhosle	human
E03910	Javier Tusell	human
E03911	Friedrich Engels	human
E03912	Neil Jordan	human
E03913	City University of New York	university
E03914	Eugen Bolz	human
E03915	Oliver Stone	human
E03916	Keyne	human
E03917	Harry Dean Stanton	human
E03918	Ivar Aasen	human
E03919	Luis Sepúlveda	human
E03920	Pontifical Gregorian University	pontifical_university
E03921	Judith Merril	human
E03922	Werner Krauss	human
E03923	Fan S. Noli	human
E03924	Daniel Baldwin	human
E03925	Jorge Guillén	human
E03926	Johann F. C. Hessel	human
E03927	Sweden	country
E03928	Patrik Ouředník	human
E03929	Superman II	film
E03930	Bruno Ravnikar	human
E03931	Moshe Dayan	human
E03932	Juan Bautista Alberdi	human
E03933	Peter Maxwell Davies	human
E03934	judo	type_of_sport
E03935	Pamela Reed	human
E03936	Farnaz Ghazizadeh	human
E03937	Bulgarian Academy of Sciences	academy_of_sciences
E03938	Jaroslav Kvapil	human
E03939	Suze Orman	human
E03940	Peter Bogdanovich	human
E03941	Alessandra Martines	human
E03942	Miksa Fenyő	human
E03943	Eduard Toldrà	human
E03944	John Middleton Clayton	human
E03945	Calvin Quate	human
E03946	Benedict Cumberbatch	human
E03947	Bruce Willis	human
E03948	Thomas Theodor Heine	human
E03949	Alexandra Hedison	human
E03950	James Lighthill	human
E03951	Michail Sholokhov	human
E03952	Flashback	film
E03953	University of Missouri	land_grant_university
E03954	Rolf Landauer	human
E03955	Frank Langella	human
E03956	Central Committee of the Socialist Unity Party of Germany	central_committee
E03957	Boston University College of Fine Arts	faculty
E03958	Benny Blanco	human
E03959	Jack the Giant Slayer	film
E03960	Peter Steele	human
E03961	Matt Noveskey	human
E03962	Arnaldur Indriðason	human
E03963	Cesare Pavese	human
E03964	Valeriya	human
E03965	Gabriella Ferri	human
E03966	Devon Murray	human
E03967	Ana Maria Machado	human
E03968	Deutsche Filmakademie	association
E03969	Romanian Academy	academy_of_sciences
E03970	Octopussy	film
E03971	Cindy McCain	human
E03972	María Conchita Alonso	human
E03973	Disturbed	musical_group
E03974	autobiography	literary_genre
E03975	Erich Kästner	human
E03976	Johann Friedrich Struensee	human
E03977	Fawwaz bin Abdulaziz Al Saud	human
E03978	Barbra Streisand	human
E03979	Lawrence Tierney	human
E03980	Resident Evil: Afterlife	3d_film
E03981	François Maspero	human
E03982	Brunei	sovereign_state
E03983	Glenn Miller	human
E03984	Johnny Paycheck	human
E03985	The Terminator	film
E03986	Googoosh	human
E03987	Rambo: First Blood Part II	film
E03988	Tamar Dayan	human
E03989	Jacques Viger	human
E03990	Feast	film
E03991	Hans-Dietrich Genscher	human
E03992	Frank Sinatra	human
E03993	Italo Calvino	human
E03994	Lost in Translation	film
E03995	Jim Steinman	human
E03996	Lil Wayne	human
E03997	Joyeux Noël	film
E03998	Ferdinand Gregorovius	human
E03999	Amy Brenneman	human
E04000	Lithuania	country
E04001	Étienne Chicot	human
E04002	Siegfried Palm	human
E04003	printmaker	profession
E04004	Licence to Kill	film
E04005	Penny Johnson Jerald	human
E04006	Herman Cain	human
E04007	Emil Cioran	human
E04008	Ivan Della Mea	human
E04009	Peter Carstens	human
E04010	Mary Robinson	human
E04011	Jason Lee	human
E04012	Nelson Rockefeller	human
E04013	Holger Boche	human
E04014	Sergey Lavrov	human
E04015	Marlen Haushofer	human
E04016	Mikhail Papava	human
E04017	Claude Simon	human
E04018	Robert Knight	human
E04019	Joey Jordison	human
E04020	Cry-Baby	film
E04021	Jerry Lee Lewis	human
E04022	horror literature	literary_genre
E04023	Hugh Bonneville	human
E04024	Zweckverband 4IT	administration_union
E04025	Berta Lask	human
E04026	And Now for Something Completely Different	film
E04027	Annie Proulx	human
E04028	Aleksey Nikolayevich Tolstoy	human
E04029	Vasily Latyshev	human
E04030	Stephanie Zimbalist	human
E04031	Collège Stanislas de Paris	lyc_e
E04032	Shamsur Rahman	human
E04033	Robert F. Kennedy	human
E04034	Frankie Muniz	human
E04035	Hou Hsiao-Hsien	human
E04036	Monkey Shines	film
E04037	Yasmina Reza	human
E04038	Buenos Aires	first_level_administrative_country_subdivision
E04039	ballad	literary_genre
E04040	Arpad Miklos	human
E04041	The Phantom of the Opera	film
E04042	Thomas Mann	human
E04043	Steve Vai	human
E04044	Hans Karl Breslauer	human
E04045	lyric poetry	literary_genre
E04046	Deutschvölkischer Schutz und Trutzbund	organization
E04047	Pernilla August	human
E04048	Oscar Niemeyer	human
E04049	Ernst Boepple	human
E04050	Anywhere but Here	film
E04051	Carlos Pena Jr	human
E04052	Lev Kassil	human
E04053	Ray Lankester	human
E04054	Yevgeny Zamyatin	human
E04055	Simon Newcomb	human
E04056	Temple University	university
E04057	East/West	film
E04058	Kitarō	human
E04059	banjo	plucked_necked_box_lutes
E04060	Bebe Daniels	human
E04061	Sissy Spacek	human
E04062	Helena Bonham Carter	human
E04063	Jean Genet	human
E04064	Keith Forsey	human
E04065	Rex Gildo	human
E04066	Frank Adcock	human
E04067	Geraldine Chaplin	human
E04068	Jostein Gaarder	human
E04069	Frankenstein's Aunt	television_series
E04070	Dreamgirls	film
E04071	Pauline Viardot	human
E04072	Madhubala	human
E04073	Morgan Woodward	human
E04074	Mohsen Makhmalbaf	human
E04075	investor	occupation
E04076	Mont Pèlerin Society	scientific_society
E04077	Rudolf Haym	human
E04078	Nurit Zarchi	human
E04079	Laura Dern	human
E04080	Frankfurt Main Cemetery	cemetery
E04081	costume designer	filmmaking_occupation
E04082	Vlado Kristl	human
E04083	Jorge Enrique Adoum	human
E04084	Ben Folds	human
E04085	explorer	occupation
E04086	Ahmed Best	human
E04087	Ibn Khaldun	human
E04088	street artist	profession
E04089	Khwaja Ahmad Abbas	human
E04090	Fritz Gerlich	human
E04091	Joshua Rifkin	human
E04092	Luciano Bianciardi	human
E04093	Technion – Israel Institute of Technology	university
E04094	Heinrich Konen	human
E04095	Thomas E. Starzl	human
E04096	Betty Paoli	human
E04097	Hartford	city_of_the_united_states
E04098	Arvydas Juozaitis	human
E04099	Woodrow Wilson	human
E04100	Friedrich Gundolf	human
E04101	OHADA	international_organization
E04102	Rancho Mirage	city_of_the_united_states
E04103	Wilhelm Heinrich Heintz	human
E04104	Harald Juhnke	human
E04105	Jiang Qing	human
E04106	Frankie Laine	human
E04107	Zdeněk Václav Tobolka	human
E04108	All About Eve	film
E04109	Keenen Ivory Wayans	human
E04110	Joss Whedon	human
E04111	Pennsylvania State University	university
E04112	Joachim Kaiser	human
E04113	Lisa See	human
E04114	Jacqueline Bisset	human
E04115	Suzanne Brøgger	human
E04116	Hilde Spiel	human
E04117	Aleksandr Solzhenitsyn	human
E04118	Ludwig Stumpfegger	human
E04119	Shane West	human
E04120	Johann Philipp Neumann	human
E04121	Bertrand de Jouvenel	human
E04122	Louis Leon Thurstone	human
E04123	Yo-Yo Ma	human
E04124	racing automobile driver	profession
E04125	Wilhelm von Freeden	human
E04126	Amy Acker	human
E04127	Ezra Pound	human
E04128	Ivan Galamian	human
E04129	Politburo of the Central Committee of the Communist Party of the Soviet Union	government_organization
E04130	geometry	area_of_mathematics
E04131	Ole-Johan Dahl	human
E04132	Jesse Williams	human
E04133	Glenn Medeiros	human
E04134	Henry Van de Velde	human
E04135	Fenriz	human
E04136	Victoria Coren Mitchell	human
E04137	Alexander Boghossian	human
E04138	University of Pisa	university
E04139	Nikolai Bulganin	human
E04140	Ha*Ash	pop_duo
E04141	Marc Ribot	human
E04142	Danny Whitten	human
E04143	Harry S. Truman	human
E04144	Iceland	sovereign_state
E04145	George Jellicoe, 2nd Earl Jellicoe	human
E04146	Robert Tarjan	human
E04147	Emma Bunton	human
E04148	Willy Ley	human
E04149	Bow Wow	human
E04150	Craig T. Nelson	human
E04151	Henry Larcom Abbot	human
E04152	Camilo José Cela	human
E04153	Midhat Frashëri	human
E04154	Jerry Wexler	human
E04155	Anna Gavalda	human
E04156	Konstantin Paustovsky	human
E04157	Chiaki Kuriyama	human
E04158	300	film
E04159	Lene Marlin	human
E04160	Austrians	ethnic_group
E04161	newspaper editor	profession
E04162	Tim Rose	human
E04163	Priority Records	record_label
E04164	Anthony Hamilton	human
E04165	synth-pop	music_genre
E04166	Elvie Thomas	human
E04167	Joseba Sarrionandia	human
E04168	Vladimir Kotelnikov	human
E04169	Walker Percy	human
E04170	Simon Russell Beale	human
E04171	Pratt Institute	university
E04172	Lupe Fiasco	human
E04173	Show Luo	human
E04174	Kansas Joe McCoy	human
E04175	Walter J. Ong	human
E04176	Domino Recording Company	record_label
E04177	Hal Derwin	human
E04178	Alfred Brehm	human
E04179	Siti Nurhaliza	human
E04180	Hans Lukaschek	human
E04181	Louise Farrenc	human
E04182	A&M Records	record_label
E04183	Charlotte's Web	film
E04184	Alexandra David-Néel	human
E04185	JoBeth Williams	human
E04186	Victor Sjöström	human
E04187	Aachen	free_imperial_city
E04188	Mikhail Pavlovich Shishkin	human
E04189	Indiana Jones and the Last Crusade	film
E04190	The Tin Drum	film
E04191	African Development Bank	international_organization
E04192	Hermann Staudinger	human
E04193	Gabriela Mistral	human
E04194	Bertrand Tavernier	human
E04195	Antoine Elwart	human
E04196	Decca	record_label
E04197	Dave Rowntree	human
E04198	Ira Gershwin	human
E04199	Martin Freeman	human
E04200	Paul Sutermeister	human
E04201	Stephen King	human
E04202	Karl Gordon Henize	human
E04203	Robin Wright	human
E04204	Autumn Sonata	film
E04205	trap music	music_genre
E04206	The Accidental Husband	film
E04207	Jonas Basanavičius	human
E04208	Riccardo Muti	human
E04209	The Da Vinci Code	film
E04210	National Aeronautics and Space Administration	space_agency
E04211	Claire Stansfield	human
E04212	James Robertson Justice	human
E04213	Rykodisc	record_label
E04214	St Trinian's	film
E04215	country music	music_genre
E04216	Kevin Gage	human
E04217	Kara DioGuardi	human
E04218	Wolfgang Amadeus Mozart	human
E04219	Sweet November	film
E04220	Delphine de Girardin	human
E04221	Marion Cotillard	human
E04222	Mark Williams	human
E04223	Lincoln Kirstein	human
E04224	Anna Nicole Smith	human
E04225	Margarete Mitscherlich-Nielsen	human
E04226	Yevgeny Petrov	human
E04227	Julia Jones	human
E04228	Sanctuary Records	record_label
E04229	Arthur Morin	human
E04230	Leni Riefenstahl	human
E04231	Carlo Rosselli	human
E04232	Trieste	comune_of_italy
E04233	Avicii	human
E04234	David Fincher	human
E04235	Ivan Andreyevich Krylov	human
E04236	Colette	mononymous_person
E04237	International Hydrographic Organization	intergovernmental_organization
E04238	Kathy Bates	human
E04239	Leopold I	human
E04240	Top Gun	film
E04241	The Air I Breathe	film
E04242	Neil Patrick Harris	human
E04243	August von Parseval	human
E04244	Josef Pieper	human
E04245	Tom Felton	human
E04246	Anthony Boucher	human
E04247	White Man's Burden	film
E04248	Ben McKenzie	human
E04249	A Dangerous Method	film
E04250	Louis Gossett	human
E04251	Vince Vaughn	human
E04252	Andy Rooney	human
E04253	8mm	film
E04254	Slavoj Žižek	human
E04255	Gerhard Merz	human
E04256	mathematical analysis	academic_major
E04257	Yang Hyun-suk	human
E04258	Leopoldo Elia	human
E04259	Ken Curtis	human
E04260	Theo Sommer	human
E04261	Robin Bartlett	human
E04262	Carnegie Mellon University	private_university
E04263	James R. Schlesinger	human
E04264	My Life Without Me	film
E04265	Fritz Heider	human
E04266	Marburg	district_capital
E04267	Frank Möbus	human
E04268	Michael Ignatieff	human
E04269	Hermann Paasche	human
E04270	Family Plot	film
E04271	Ivana Miličević	human
E04272	The Avengers	film
E04273	Paul Klebnikov	human
E04274	Rainer Werner Fassbinder	human
E04275	Muhammad al-Idrisi	human
E04276	Leslie Lamport	human
E04277	Margrethe II of Denmark	human
E04278	Ours-Pierre-Armand Petit-Dufrénoy	human
E04279	The Rookie	film
E04280	New Hollywood	movement_in_cinema
E04281	Johnny Green	human
E04282	Adriana Altaras	human
E04283	Walter E. Massey	human
E04284	Joaquín V. González Bustos	human
E04285	Anna Faris	human
E04286	verse	literary_work
E04287	Bertha Pappenheim	human
E04288	Sonja Sohn	human
E04289	Fred Hoyle	human
E04290	Christopher Lee	human
E04291	Alexander Kluge	human
E04292	Unni Wilhelmsen	human
E04293	Maria Bello	human
E04294	Peter Ernst von Lasaulx	human
E04295	Feodor Gladkov	human
E04296	Enrique Iglesias	human
E04297	Drew Barrymore	human
E04298	Ricky Skaggs	human
E04299	Vyacheslav Shishkov	human
E04300	Mitt Romney	human
E04301	P. L. Travers	human
E04302	Emma Donoghue	human
E04303	Vera Ralston	human
E04304	opera	music_genre
E04305	Kevin Devine	human
E04306	John Hay	human
E04307	The Ladykillers	film
E04308	Béla Kun	human
E04309	Adrien Brody	human
E04310	Bertrand Lemoine	human
E04311	Burundi	sovereign_state
E04312	model	profession
E04313	Melissa McCarthy	human
E04314	Heinrich Balthasar Gerland	human
E04315	Chiara Mastroianni	human
E04316	Leon Brittan	human
E04317	Deems Taylor	human
E04318	Jean-Richard Bloch	human
E04319	Australia Group	international_organization
E04320	Alessandro Manzoni	human
E04321	chief executive officer	profession
E04322	speculative fiction film	film_genre
E04323	Daniil Shafran	human
E04324	Benito Wogatzki	human
E04325	Michael York	human
E04326	Ligue de la Patrie Française	political_organisation
E04327	Paul de Man	human
E04328	Theodor Birt	human
E04329	Sienna Guillory	human
E04330	George Gallup	human
E04331	First Blood	film
E04332	Talia Shire	human
E04333	Jackie Gleason	human
E04334	Heinrich Besseler	human
E04335	Charles Francis Adams, Jr.	human
E04336	Zona Gale	human
E04337	Dean Martin	human
E04338	Lana Wood	human
E04339	Jan Kochanowski	human
E04340	Nathan Altman	human
E04341	Adam Dutkiewicz	human
E04342	Paul Lensch	human
E04343	Görlitz	big_district_town
E04344	Joseph Barbera	human
E04345	Eugène Ysaÿe	human
E04346	Miki Manojlović	human
E04347	Johannes Overbeck	human
E04348	Tress MacNeille	human
E04349	Lu Xun	human
E04350	Brian Cox	human
E04351	Fritz Müller	human
E04352	Joe Strummer: The Future Is Unwritten	rockumentary
E04353	Maureen Forrester	human
E04354	Keith Ablow	human
E04355	Ivan Konev	human
E04356	Zohar Manna	human
E04357	Géza Ottlik	human
E04358	Hjalmar Söderberg	human
E04359	Michael Hofmann	human
E04360	Werner Eggerath	human
E04361	Rehovot	city
E04362	Trinidad and Tobago	unitary_state
E04363	Freie Universität Berlin	university
E04364	An American Carol	film
E04365	Susumu Tonegawa	human
E04366	Hans Erich Nossack	human
E04367	Slim Willet	human
E04368	Javier Marías	human
E04369	New York University	private_university
E04370	Carol Kane	human
E04371	Edward F. Moore	human
E04372	Alexandre Ganoczy	human
E04373	Gene Austin	human
E04374	Tori Spelling	human
E04375	geographer	profession
E04376	Scottish American	ethnic_group
E04377	Petra Kelly	human
E04378	Francis Poulenc	human
E04379	test pilot	profession
E04380	Melitta Schenk Gräfin von Stauffenberg	human
E04381	Georgia	republic
E04382	Atco Records	record_label
E04383	Jorge Garcia	human
E04384	Darius Rucker	human
E04385	Katowice	city
E04386	Saul Alinsky	human
E04387	Paul	human
E04388	La Belle Otero	human
E04389	Neil Diamond	human
E04390	Barbara Hershey	human
E04391	Jack Nicholson	human
E04392	Bulat Okudzhava	human
E04393	Gustav Radbruch	human
E04394	Antonio Muñoz Molina	human
E04395	Men in the City	film
E04396	percussionist	profession
E04397	Raphael Sbarge	human
E04398	Karl Joseph Eberth	human
E04399	Jemaine Clement	human
E04400	Tim Hetherington	human
E04401	Arthur Koestler	human
E04402	Franz Carl Weiskopf	human
E04403	literature	art_form
E04404	Robert Ludvigovich Bartini	human
E04405	Cuba	country
E04406	Larry Page	human
E04407	Johannes Gutenberg University Mainz	public_university
E04408	William Blake	human
E04409	Herbert Austin, 1st Baron Austin	human
E04410	Steve Porcaro	human
E04411	Shonda Rhimes	human
E04412	Dexter Holland	human
E04413	Randolph Churchill	human
E04414	Andrei Konchalovsky	human
E04415	Peaches Geldof	human
E04416	C. K. Prahalad	human
E04417	All Through the Night	film
E04418	Mykola Biliashivsky	human
E04419	Hanns Braun	human
E04420	Alberto Sordi	human
E04421	Bertil Ohlin	human
E04422	Rutger Hauer	human
E04423	Oprah Winfrey	human
E04424	Will Hay	human
E04425	Susan L. Graham	human
E04426	Müslüm Gürses	human
E04427	Claus Kleber	human
E04428	Alec Baldwin	human
E04429	Rory Kennedy	human
E04430	Cardinal Richelieu	human
E04431	Thomas Haden Church	human
E04432	Greta Garbo	human
E04433	Choi Min-ho	human
E04434	Genrich Altshuller	human
E04435	Michelle Branch	human
E04436	Jerry Brown	human
E04437	Havana	capital
E04438	Zhou Zuoren	human
E04439	Cliff Carlisle	human
E04440	Dan Snaith	human
E04441	Ivars Knēts	human
E04442	Albert Brooks	human
E04443	Alex Haley	human
E04444	Farid Zoland	human
